Jahr,Wochennummer,Wochenbeginn,Lat,Long,Ort,Durchschnitt
2020,5,2020-01-27,41.4261,2.148,Vall Hebron,27.509
2020,2,2020-01-06,41.3875,2.1151,Palau Reial,35.544
2020,3,2020-01-13,41.3875,2.1151,Palau Reial,34.734
2020,4,2020-01-20,41.3875,2.1151,Palau Reial,27.271
2020,5,2020-01-27,41.3875,2.1151,Palau Reial,35.116
2020,6,2020-02-03,41.4039,2.2045,Poblenou,48.361
2020,7,2020-02-10,41.4039,2.2045,Poblenou,35.761
2020,8,2020-02-17,41.4039,2.2045,Poblenou,44.216
2020,9,2020-02-24,41.4039,2.2045,Poblenou,36.931
2020,6,2020-02-03,41.3788,2.1331,Sants,40.317
2020,7,2020-02-10,41.3788,2.1331,Sants,30.097
2020,8,2020-02-17,41.3788,2.1331,Sants,38.749
2020,9,2020-02-24,41.3788,2.1331,Sants,30.248
2020,6,2020-02-03,41.3853,2.1538,Eixample,54.814
2020,7,2020-02-10,41.3853,2.1538,Eixample,41.359
2020,8,2020-02-17,41.3853,2.1538,Eixample,49.780
2020,9,2020-02-24,41.3853,2.1538,Eixample,41.596
2020,6,2020-02-03,41.3987,2.1534,Gràcia,50.858
2020,7,2020-02-10,41.3987,2.1534,Gràcia,39.184
2020,8,2020-02-17,41.3987,2.1534,Gràcia,50.081
2020,9,2020-02-24,41.3987,2.1534,Gràcia,41.092
2020,6,2020-02-03,41.3864,2.1874,Ciutadella,44.039
2020,7,2020-02-10,41.3864,2.1874,Ciutadella,29.097
2020,8,2020-02-17,41.3864,2.1874,Ciutadella,39.019
2020,9,2020-02-24,41.3864,2.1874,Ciutadella,29.885
2020,6,2020-02-03,41.4261,2.148,Vall Hebron,32.074
2020,7,2020-02-10,41.4261,2.148,Vall Hebron,26.661
2020,8,2020-02-17,41.4261,2.148,Vall Hebron,37.069
2020,9,2020-02-24,41.4261,2.148,Vall Hebron,24.699
2020,6,2020-02-03,41.3875,2.1151,Palau Reial,30.112
2020,7,2020-02-10,41.3875,2.1151,Palau Reial,28.963
2020,8,2020-02-17,41.3875,2.1151,Palau Reial,36.045
2020,9,2020-02-24,41.3875,2.1151,Palau Reial,26.590
2020,10,2020-03-02,41.4039,2.2045,Poblenou,24.697
2020,11,2020-03-09,41.4039,2.2045,Poblenou,36.250
2020,12,2020-03-16,41.4039,2.2045,Poblenou,16.163
2020,13,2020-03-23,41.4039,2.2045,Poblenou,15.767
2020,14,2020-03-30,41.4039,2.2045,Poblenou,14.973
2020,10,2020-03-02,41.3788,2.1331,Sants,21.233
2020,11,2020-03-09,41.3788,2.1331,Sants,34.268
2020,12,2020-03-16,41.3788,2.1331,Sants,17.916
2020,13,2020-03-23,41.3788,2.1331,Sants,13.996
2020,14,2020-03-30,41.3788,2.1331,Sants,15.418
2020,10,2020-03-02,41.3853,2.1538,Eixample,33.063
2020,11,2020-03-09,41.3853,2.1538,Eixample,44.164
2020,12,2020-03-16,41.3853,2.1538,Eixample,19.844
2020,13,2020-03-23,41.3853,2.1538,Eixample,18.363
2020,14,2020-03-30,41.3853,2.1538,Eixample,19.113
2020,10,2020-03-02,41.3987,2.1534,Gràcia,28.918
2020,11,2020-03-09,41.3987,2.1534,Gràcia,45.936
2020,12,2020-03-16,41.3987,2.1534,Gràcia,19.702
2020,13,2020-03-23,41.3987,2.1534,Gràcia,19.329
2020,14,2020-03-30,41.3987,2.1534,Gràcia,19.311
2020,10,2020-03-02,41.3864,2.1874,Ciutadella,22.094
2020,11,2020-03-09,41.3864,2.1874,Ciutadella,35.320
2020,12,2020-03-16,41.3864,2.1874,Ciutadella,11.910
2020,13,2020-03-23,41.3864,2.1874,Ciutadella,10.787
2020,14,2020-03-30,41.3864,2.1874,Ciutadella,12.165
2020,10,2020-03-02,41.4261,2.148,Vall Hebron,20.421
2020,11,2020-03-09,41.4261,2.148,Vall Hebron,36.350
2020,12,2020-03-16,41.4261,2.148,Vall Hebron,16.764
2020,13,2020-03-23,41.4261,2.148,Vall Hebron,12.457
2020,14,2020-03-30,41.4261,2.148,Vall Hebron,14.109
2020,10,2020-03-02,41.3875,2.1151,Palau Reial,14.662
2020,11,2020-03-09,41.3875,2.1151,Palau Reial,32.044
2020,12,2020-03-16,41.3875,2.1151,Palau Reial,15.790
2020,13,2020-03-23,41.3875,2.1151,Palau Reial,10.186
2020,14,2020-03-30,41.3875,2.1151,Palau Reial,12.041
2020,15,2020-04-06,41.4039,2.2045,Poblenou,17.452
2020,16,2020-04-13,41.4039,2.2045,Poblenou,12.325
2020,17,2020-04-20,41.4039,2.2045,Poblenou,19.178
2020,18,2020-04-27,41.4039,2.2045,Poblenou,13.488
2020,15,2020-04-06,41.3788,2.1331,Sants,19.019
2020,16,2020-04-13,41.3788,2.1331,Sants,11.972
2020,17,2020-04-20,41.3788,2.1331,Sants,15.463
2020,18,2020-04-27,41.3788,2.1331,Sants,9.420
2020,15,2020-04-06,41.3853,2.1538,Eixample,24.315
2020,16,2020-04-13,41.3853,2.1538,Eixample,15.982
2020,17,2020-04-20,41.3853,2.1538,Eixample,19.163
2020,18,2020-04-27,41.3853,2.1538,Eixample,13.604
2020,15,2020-04-06,41.3987,2.1534,Gràcia,24.612
2020,16,2020-04-13,41.3987,2.1534,Gràcia,15.648
2020,17,2020-04-20,41.3987,2.1534,Gràcia,22.063
2020,18,2020-04-27,41.3987,2.1534,Gràcia,12.829
2020,15,2020-04-06,41.3864,2.1874,Ciutadella,17.305
2020,16,2020-04-13,41.3864,2.1874,Ciutadella,9.938
2020,17,2020-04-20,41.3864,2.1874,Ciutadella,17.586
2020,18,2020-04-27,41.3864,2.1874,Ciutadella,10.559
2020,15,2020-04-06,41.4261,2.148,Vall Hebron,25.896
2020,16,2020-04-13,41.4261,2.148,Vall Hebron,12.209
2020,15,2020-04-06,41.3875,2.1151,Palau Reial,14.072
2020,16,2020-04-13,41.3875,2.1151,Palau Reial,10.563
2020,17,2020-04-20,41.3875,2.1151,Palau Reial,14.656
2020,18,2020-04-27,41.3875,2.1151,Palau Reial,8.361
2020,19,2020-05-04,41.4039,2.2045,Poblenou,18.063
2020,20,2020-05-11,41.4039,2.2045,Poblenou,15.137
2020,21,2020-05-18,41.4039,2.2045,Poblenou,29.448
2020,22,2020-05-25,41.4039,2.2045,Poblenou,21.889
2020,19,2020-05-04,41.3788,2.1331,Sants,16.452
2020,20,2020-05-11,41.3788,2.1331,Sants,9.947
2020,21,2020-05-18,41.3788,2.1331,Sants,22.130
2020,22,2020-05-25,41.3788,2.1331,Sants,13.876
2020,19,2020-05-04,41.3853,2.1538,Eixample,23.938
2020,20,2020-05-11,41.3853,2.1538,Eixample,15.911
2020,21,2020-05-18,41.3853,2.1538,Eixample,34.578
2020,22,2020-05-25,41.3853,2.1538,Eixample,26.006
2020,19,2020-05-04,41.3987,2.1534,Gràcia,22.043
2020,20,2020-05-11,41.3987,2.1534,Gràcia,15.793
2020,21,2020-05-18,41.3987,2.1534,Gràcia,32.813
2020,22,2020-05-25,41.3987,2.1534,Gràcia,24.265
2020,19,2020-05-04,41.3864,2.1874,Ciutadella,18.097
2020,20,2020-05-11,41.3864,2.1874,Ciutadella,11.825
2020,21,2020-05-18,41.3864,2.1874,Ciutadella,32.269
2020,22,2020-05-25,41.3864,2.1874,Ciutadella,17.068
2020,19,2020-05-04,41.4261,2.148,Vall Hebron,6.871
2020,20,2020-05-11,41.4261,2.148,Vall Hebron,9.631
2020,21,2020-05-18,41.4261,2.148,Vall Hebron,17.590
2020,22,2020-05-25,41.4261,2.148,Vall Hebron,13.344
2020,19,2020-05-04,41.3875,2.1151,Palau Reial,13.240
2020,20,2020-05-11,41.3875,2.1151,Palau Reial,7.832
2020,21,2020-05-18,41.3875,2.1151,Palau Reial,17.081
2020,22,2020-05-25,41.3875,2.1151,Palau Reial,10.494
2020,23,2020-06-01,41.4039,2.2045,Poblenou,17.894
2020,24,2020-06-08,41.4039,2.2045,Poblenou,19.515
2020,25,2020-06-15,41.4039,2.2045,Poblenou,23.363
2020,26,2020-06-22,41.4039,2.2045,Poblenou,27.370
2020,27,2020-06-29,41.4039,2.2045,Poblenou,16.882
2020,23,2020-06-01,41.3788,2.1331,Sants,12.331
2020,24,2020-06-08,41.3788,2.1331,Sants,13.029
2020,25,2020-06-15,41.3788,2.1331,Sants,17.112
2020,26,2020-06-22,41.3788,2.1331,Sants,20.943
2020,27,2020-06-29,41.3788,2.1331,Sants,16.531
2020,23,2020-06-01,41.3853,2.1538,Eixample,23.572
2020,24,2020-06-08,41.3853,2.1538,Eixample,26.335
2020,25,2020-06-15,41.3853,2.1538,Eixample,31.096
2020,26,2020-06-22,41.3853,2.1538,Eixample,34.861
2020,27,2020-06-29,41.3853,2.1538,Eixample,33.432
2020,23,2020-06-01,41.3987,2.1534,Gràcia,19.003
2020,24,2020-06-08,41.3987,2.1534,Gràcia,21.030
2020,25,2020-06-15,41.3987,2.1534,Gràcia,23.987
2020,26,2020-06-22,41.3987,2.1534,Gràcia,31.178
2020,27,2020-06-29,41.3987,2.1534,Gràcia,26.137
2020,23,2020-06-01,41.3864,2.1874,Ciutadella,11.577
2020,24,2020-06-08,41.3864,2.1874,Ciutadella,11.969
2020,25,2020-06-15,41.3864,2.1874,Ciutadella,15.717
2020,26,2020-06-22,41.3864,2.1874,Ciutadella,20.372
2020,27,2020-06-29,41.3864,2.1874,Ciutadella,13.790
2020,23,2020-06-01,41.4261,2.148,Vall Hebron,12.553
2020,24,2020-06-08,41.4261,2.148,Vall Hebron,14.691
2020,25,2020-06-15,41.4261,2.148,Vall Hebron,16.734
2020,26,2020-06-22,41.4261,2.148,Vall Hebron,21.042
2020,27,2020-06-29,41.4261,2.148,Vall Hebron,15.930
2020,23,2020-06-01,41.3875,2.1151,Palau Reial,7.759
2020,24,2020-06-08,41.3875,2.1151,Palau Reial,6.700
2020,25,2020-06-15,41.3875,2.1151,Palau Reial,10.868
2020,26,2020-06-22,41.3875,2.1151,Palau Reial,13.977
2020,27,2020-06-29,41.3875,2.1151,Palau Reial,12.059
2020,28,2020-07-06,41.4039,2.2045,Poblenou,22.954
2020,29,2020-07-13,41.4039,2.2045,Poblenou,20.568
2020,30,2020-07-20,41.4039,2.2045,Poblenou,26.899
2020,31,2020-07-27,41.4039,2.2045,Poblenou,27.724
2020,28,2020-07-06,41.3788,2.1331,Sants,21.688
2020,29,2020-07-13,41.3788,2.1331,Sants,14.099
2020,30,2020-07-20,41.3788,2.1331,Sants,22.160
2020,31,2020-07-27,41.3788,2.1331,Sants,24.640
2020,28,2020-07-06,41.3853,2.1538,Eixample,38.826
2020,29,2020-07-13,41.3853,2.1538,Eixample,31.306
2020,30,2020-07-20,41.3853,2.1538,Eixample,35.198
2020,31,2020-07-27,41.3853,2.1538,Eixample,37.175
2020,28,2020-07-06,41.3987,2.1534,Gràcia,29.038
2020,29,2020-07-13,41.3987,2.1534,Gràcia,22.933
2020,30,2020-07-20,41.3987,2.1534,Gràcia,30.898
2020,31,2020-07-27,41.3987,2.1534,Gràcia,31.142
2020,28,2020-07-06,41.3864,2.1874,Ciutadella,18.265
2020,29,2020-07-13,41.3864,2.1874,Ciutadella,14.501
2020,30,2020-07-20,41.3864,2.1874,Ciutadella,19.760
2020,31,2020-07-27,41.3864,2.1874,Ciutadella,20.366
2020,28,2020-07-06,41.4261,2.148,Vall Hebron,21.062
2020,29,2020-07-13,41.4261,2.148,Vall Hebron,13.697
2020,30,2020-07-20,41.4261,2.148,Vall Hebron,21.665
2020,31,2020-07-27,41.4261,2.148,Vall Hebron,25.905
2020,28,2020-07-06,41.3875,2.1151,Palau Reial,17.053
2020,29,2020-07-13,41.3875,2.1151,Palau Reial,10.207
2020,30,2020-07-20,41.3875,2.1151,Palau Reial,14.872
2020,31,2020-07-27,41.3875,2.1151,Palau Reial,19.918
2020,32,2020-08-03,41.4039,2.2045,Poblenou,18.436
2020,33,2020-08-10,41.4039,2.2045,Poblenou,21.441
2020,34,2020-08-17,41.4039,2.2045,Poblenou,19.475
2020,35,2020-08-24,41.4039,2.2045,Poblenou,21.503
2020,36,2020-08-31,41.4039,2.2045,Poblenou,27.972
2020,32,2020-08-03,41.3788,2.1331,Sants,13.191
2020,33,2020-08-10,41.3788,2.1331,Sants,17.251
2020,34,2020-08-17,41.3788,2.1331,Sants,13.979
2020,35,2020-08-24,41.3788,2.1331,Sants,12.939
2020,36,2020-08-31,41.3788,2.1331,Sants,18.956
2020,32,2020-08-03,41.3853,2.1538,Eixample,27.775
2020,33,2020-08-10,41.3853,2.1538,Eixample,28.050
2020,34,2020-08-17,41.3853,2.1538,Eixample,23.648
2020,35,2020-08-24,41.3853,2.1538,Eixample,24.326
2020,36,2020-08-31,41.3853,2.1538,Eixample,34.813
2020,32,2020-08-03,41.3987,2.1534,Gràcia,20.748
2020,33,2020-08-10,41.3987,2.1534,Gràcia,24.473
2020,34,2020-08-17,41.3987,2.1534,Gràcia,22.255
2020,35,2020-08-24,41.3987,2.1534,Gràcia,20.588
2020,36,2020-08-31,41.3987,2.1534,Gràcia,30.402
2020,32,2020-08-03,41.3864,2.1874,Ciutadella,11.992
2020,33,2020-08-10,41.3864,2.1874,Ciutadella,16.130
2020,34,2020-08-17,41.3864,2.1874,Ciutadella,14.095
2020,35,2020-08-24,41.3864,2.1874,Ciutadella,14.977
2020,36,2020-08-31,41.3864,2.1874,Ciutadella,18.908
2020,32,2020-08-03,41.4261,2.148,Vall Hebron,12.110
2020,33,2020-08-10,41.4261,2.148,Vall Hebron,19.112
2020,34,2020-08-17,41.4261,2.148,Vall Hebron,15.911
2020,35,2020-08-24,41.4261,2.148,Vall Hebron,18.494
2020,36,2020-08-31,41.4261,2.148,Vall Hebron,20.176
2020,32,2020-08-03,41.3875,2.1151,Palau Reial,10.986
2020,33,2020-08-10,41.3875,2.1151,Palau Reial,14.906
2020,34,2020-08-17,41.3875,2.1151,Palau Reial,9.458
2020,35,2020-08-24,41.3875,2.1151,Palau Reial,8.968
2020,36,2020-08-31,41.3875,2.1151,Palau Reial,13.162
2020,37,2020-09-07,41.4039,2.2045,Poblenou,28.919
2020,38,2020-09-14,41.4039,2.2045,Poblenou,38.702
2020,39,2020-09-21,41.4039,2.2045,Poblenou,28.769
2020,40,2020-09-28,41.4039,2.2045,Poblenou,30.820
2020,37,2020-09-07,41.3788,2.1331,Sants,21.987
2020,38,2020-09-14,41.3788,2.1331,Sants,31.913
2020,39,2020-09-21,41.3788,2.1331,Sants,18.839
2020,40,2020-09-28,41.3788,2.1331,Sants,21.762
2020,37,2020-09-07,41.3853,2.1538,Eixample,39.769
2020,38,2020-09-14,41.3853,2.1538,Eixample,48.125
2020,39,2020-09-21,41.3853,2.1538,Eixample,33.571
2020,40,2020-09-28,41.3853,2.1538,Eixample,35.158
2020,37,2020-09-07,41.3987,2.1534,Gràcia,40.517
2020,38,2020-09-14,41.3987,2.1534,Gràcia,48.715
2020,39,2020-09-21,41.3987,2.1534,Gràcia,26.451
2020,40,2020-09-28,41.3987,2.1534,Gràcia,31.210
2020,37,2020-09-07,41.3864,2.1874,Ciutadella,24.879
2020,38,2020-09-14,41.3864,2.1874,Ciutadella,32.944
2020,39,2020-09-21,41.3864,2.1874,Ciutadella,22.486
2020,40,2020-09-28,41.3864,2.1874,Ciutadella,24.223
2020,37,2020-09-07,41.4261,2.148,Vall Hebron,18.657
2020,38,2020-09-14,41.4261,2.148,Vall Hebron,32.633
2020,39,2020-09-21,41.4261,2.148,Vall Hebron,18.620
2020,40,2020-09-28,41.4261,2.148,Vall Hebron,21.942
2020,37,2020-09-07,41.3875,2.1151,Palau Reial,13.984
2020,38,2020-09-14,41.3875,2.1151,Palau Reial,23.720
2020,39,2020-09-21,41.3875,2.1151,Palau Reial,13.254
2020,40,2020-09-28,41.3875,2.1151,Palau Reial,15.249
2020,41,2020-10-05,41.4039,2.2045,Poblenou,29.822
2020,42,2020-10-12,41.4039,2.2045,Poblenou,30.730
2020,43,2020-10-19,41.4039,2.2045,Poblenou,34.574
2020,44,2020-10-26,41.4039,2.2045,Poblenou,39.807
2020,41,2020-10-05,41.3788,2.1331,Sants,23.627
2020,42,2020-10-12,41.3788,2.1331,Sants,24.318
2020,43,2020-10-19,41.3788,2.1331,Sants,32.432
2020,44,2020-10-26,41.3788,2.1331,Sants,28.852
2020,41,2020-10-05,41.3853,2.1538,Eixample,37.023
2020,42,2020-10-12,41.3853,2.1538,Eixample,38.616
2020,43,2020-10-19,41.3853,2.1538,Eixample,47.621
2020,44,2020-10-26,41.3853,2.1538,Eixample,42.409
2020,41,2020-10-05,41.3987,2.1534,Gràcia,35.920
2020,42,2020-10-12,41.3987,2.1534,Gràcia,32.899
2020,43,2020-10-19,41.3987,2.1534,Gràcia,39.547
2020,44,2020-10-26,41.3987,2.1534,Gràcia,39.449
2020,41,2020-10-05,41.3864,2.1874,Ciutadella,22.454
2020,42,2020-10-12,41.3864,2.1874,Ciutadella,21.657
2020,43,2020-10-19,41.3864,2.1874,Ciutadella,27.153
2020,44,2020-10-26,41.3864,2.1874,Ciutadella,25.882
2020,41,2020-10-05,41.4261,2.148,Vall Hebron,25.462
2020,42,2020-10-12,41.4261,2.148,Vall Hebron,22.197
2020,43,2020-10-19,41.4261,2.148,Vall Hebron,26.645
2020,44,2020-10-26,41.4261,2.148,Vall Hebron,26.568
2020,41,2020-10-05,41.3875,2.1151,Palau Reial,16.845
2020,42,2020-10-12,41.3875,2.1151,Palau Reial,15.530
2020,43,2020-10-19,41.3875,2.1151,Palau Reial,20.339
2020,44,2020-10-26,41.3875,2.1151,Palau Reial,23.840
2020,45,2020-11-02,41.4039,2.2045,Poblenou,28.652
2020,46,2020-11-09,41.4039,2.2045,Poblenou,44.067
2020,47,2020-11-16,41.4039,2.2045,Poblenou,39.278
2020,48,2020-11-23,41.4039,2.2045,Poblenou,46.373
2020,45,2020-11-02,41.3788,2.1331,Sants,23.964
2020,46,2020-11-09,41.3788,2.1331,Sants,36.781
2020,47,2020-11-16,41.3788,2.1331,Sants,33.718
2020,48,2020-11-23,41.3788,2.1331,Sants,40.321
2020,45,2020-11-02,41.3853,2.1538,Eixample,35.362
2020,46,2020-11-09,41.3853,2.1538,Eixample,52.687
2020,47,2020-11-16,41.3853,2.1538,Eixample,47.186
2020,48,2020-11-23,41.3853,2.1538,Eixample,53.825
2020,45,2020-11-02,41.3987,2.1534,Gràcia,31.004
2020,46,2020-11-09,41.3987,2.1534,Gràcia,46.505
2020,47,2020-11-16,41.3987,2.1534,Gràcia,43.701
2020,48,2020-11-23,41.3987,2.1534,Gràcia,45.886
2020,45,2020-11-02,41.3864,2.1874,Ciutadella,18.105
2020,46,2020-11-09,41.3864,2.1874,Ciutadella,30.989
2020,47,2020-11-16,41.3864,2.1874,Ciutadella,33.181
2020,48,2020-11-23,41.3864,2.1874,Ciutadella,41.255
2020,45,2020-11-02,41.4261,2.148,Vall Hebron,22.174
2020,46,2020-11-09,41.4261,2.148,Vall Hebron,32.795
2020,47,2020-11-16,41.4261,2.148,Vall Hebron,31.878
2020,48,2020-11-23,41.4261,2.148,Vall Hebron,31.473
2020,45,2020-11-02,41.3875,2.1151,Palau Reial,18.546
2020,46,2020-11-09,41.3875,2.1151,Palau Reial,28.890
2020,47,2020-11-16,41.3875,2.1151,Palau Reial,25.206
2020,48,2020-11-23,41.3875,2.1151,Palau Reial,28.420
